SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
71,2879,Worcester County,County,MA,0.913774814365813,0.8810572687224669,0.9189692840510084,0.9243149195302305,0.9265889654698722,0.9301860372074415,0.9246663310785641,0.9190431139343155,0.9178530485314077,0.9116238531287371,0.9019607843137255,0.9046157816049758,0.9064766191547887,0.8929847121017288,0.8875739644970414,0.9024593580658608,0.921260103398055,0.9357045143638851,0.9377344336084021,0.9219083436855141,0.9191368788142982,0.9061184849465846,0.9074116273808392,0.9027413780843347,0.9174829023714279,0.9045226130653267,0.889860576051738,0.9182389937106918,0.9347826086956522,0.9391693609497347,0.939507616356491,0.9426013691416535,0.9266537966537967,0.9354838709677419,0.924487701997891,0.916189547955417,0.9152542372881356,0.8937244990978417,0.918918918918919,0.9335859769525343,0.9581589958158996,0.9617259446649802,0.9591836734693877,0.9539320614239181,0.9428357071404754,0.9494949494949495,0.9473254389546754,0.9377930705134223,0.9327934301708394,0.937424283445652,0.9507571679464248,0.9534012610106977,0.9642595118993482,0.9630102040816326,0.9623430962343096,0.9611612397018439,0.9559804357492219,0.9494949494949495,0.9394107837687604,0.9347826086956522,0.9353887060015194,0.9405828120721973,0.9383804631883887,0.9486285800878921,0.9709531794076695,0.9777171441564347,0.9728956424235394,0.965628017587555,0.9570684483475181,0.9552238805970149,0.9492705167173252,0.9483810705070783,0.9446368707976966,0.9459459459459459,0.952768132608605,0.9652958710879157,0.9782125389061805,0.9793208050104554,0.9817766708177667,0.9790512170689412,0.9760065067100447,0.975287845665163,0.9668852459016394,0.963855421686747,0.9567297690867484,0.9585052696146769,0.9722222222222222,0.9804511278195489,0.9839102564219757,0.9960149688907918,0.9887387387387387,0.9871818181818182,0.983641088061879,0.9808245445829339,0.976803575228772,0.9709685289094901,0.9657020364415863,0.968497232865049,0.9748104438310967,0.9891000891000892,0.9949182672254553,1,0.9969458639515127,0.9899979587670953,0.9825354740965191,0.9769959404600812,0.9695573577964636,0.961038961038961,0.9551474947388532,0.96244872199432,0.9752327261174238
72,1322,Pierce County,County,WA,0.9230769230769231,0.918429003021148,0.9111111111111111,0.9234828496042217,0.9275865686080258,0.9196035714285714,0.9369676560714522,0.9207053893232906,0.9113511029411765,0.9228846153846154,0.9110396570203644,0.8819975503396686,0.8919235658668362,0.9065332916536417,0.9003644950326936,0.9112709832134293,0.8973139759516939,0.9207083055493814,0.9285714285714286,0.9274413529732679,0.9259385649999773,0.9071794871794872,0.9136957263468142,0.9152034739882784,0.9125214408233276,0.9416662179866832,0.9203502919099249,0.9318752240946576,0.9417304296645085,0.9521896728163046,0.9714030155890621,0.9646686477430142,0.953757225433526,0.9560457455864392,0.9581468807580943,0.9476923076923077,0.9468170256665658,0.963855421686747,0.9719343287054347,0.9780214503348081,0.9809523809523809,0.9776751347190146,0.9778612771715303,0.9794480140119872,0.9769189479334407,0.9722222222222222,0.9695779714349484,0.9649061238813827,0.9613851670126439,0.9579178265830338,0.9698326834251199,0.9715974909147213,0.9688482423549586,0.974025974025974,0.9778314686454157,0.9727564316739058,0.969677536079518,0.9604608228172716,0.9571625,0.9539684574945506,0.96,0.9687585639901343,0.9763798509253996,0.9881416269784,0.9872622332929011,0.9910936758893281,0.9907130903238548,0.9870591835909754,0.9822269832189168,0.9744193024128016,0.972492358988608,0.9777474609671062,0.9768183411687505,0.9877411582581412,0.9978332019029535,1,1,1,0.9998332777592531,0.9992585751978892,0.9989946332737031,0.9913550591186912,0.9853093656680001,0.9818056112419196,0.9848451643639828,0.99526928721174,1,1,1.0027444806545633,1.0013379709473034,1.0019561815336464,1,0.999121875,0.9989106753812637,0.9987224369174812,0.9872611464968153,0.99375,1,1.0022539184952979,1.0040499906384572,1.010778351270592,1.0032337561516809,1,1,0.9975287622826781,0.9898292810499021,0.9841269841269841,0.9823313701522391,0.9905705305267168,0.9932715605791396,1
73,504,Essex County,County,NJ,0.9443301883326765,0.903254702896387,0.8768267223382046,0.9506258143483239,0.9493339128653613,0.9578207381370826,0.9407112970711297,0.9542972118424835,0.914369995785925,0.9375011718764649,0.9333542464321091,0.9137291280148423,0.9015025041736227,0.9099425657870467,0.9064421058898828,0.9333333333333333,0.9202356406480118,0.9429363573050076,0.9451912012543559,0.938839459026914,0.9325153374233128,0.9130434782608695,0.9099362643129589,0.9032634032634033,0.8899717876378559,0.9245283018867925,0.9,0.9025787965616046,0.9407035175879397,0.9468416263588908,0.9590015622219146,0.958297594742501,0.9472523108847387,0.9251928020565553,0.931072936529556,0.9273709483793517,0.9224603052258363,0.9206677126917713,0.9236947791164659,0.9561128526645768,0.9616749715884256,0.9722222222222222,0.9778254649499285,0.9870340015971084,0.9708209980457034,0.9668874172185431,0.9659735349716446,0.9618099236245589,0.957983193277311,0.9665090990828588,0.9528050019550888,0.9433962264150944,0.9747898047004303,0.9935844293340175,1,0.9861111111111112,0.9678447460386108,0.9553158705701078,0.962059620596206,0.9720441138753526,0.9619084263178146,0.9559381415692225,0.9699624530663329,0.9556653685061356,0.9901099009656467,0.984,0.9899888765294772,0.9863339275103981,0.9781758181941893,0.9700598802395209,0.9669245132035209,0.9509929754754755,0.9575757575757575,0.9611650615200991,0.9761159649592237,0.9775681341719078,0.9906759906759907,1,0.994277539341917,0.986159169550173,0.9804738562091503,0.9714285714285714,0.966199385304014,0.9666320502691247,0.9795501022494888,0.968,0.9795833297887725,0.9881930184804928,0.9858442871587462,1,1,1,0.9813084112149533,0.9762308998302207,0.9805825242718447,0.9882352941176471,0.9772275516377149,0.9777777777777777,1,1,1,1,1,0.9984591679506933,0.9894457927901851,0.9813852813852814,0.9925811965811966,0.9834972768700678,0.981863664790494,0.9740273305958943,0.9801960784313726
74,951,Collin County,County,TX,0.9898264150943397,0.9736055022324885,0.984562962962963,0.9928613505747126,1.00036,0.9733957735549951,0.9777777777777777,0.9651730103806229,0.9843741250470196,0.9682855308141415,0.9700191780821917,0.9448996826880725,0.9506129032258065,0.9545371885797418,0.9651294736842105,0.9630606860158312,0.9646266279855791,0.9653993288590604,0.9682392768740898,0.9738505747126437,0.9538327272727273,0.9593131765584173,0.9716173653968929,0.9605857957490928,0.9729185487273786,0.98225,0.9700383508666625,0.9901450632911393,0.9960205831903945,0.9959072305593452,0.9882325581395349,0.9895466616599862,0.9915790233109949,0.9692964948618632,0.9846648648648648,0.9830696633473466,0.9778621794871795,0.9892337164750958,0.9961451148144848,0.9943085714285714,0.997724399240865,0.9853679368319964,0.994006822213443,0.9847789360073831,0.9872629757785467,0.9831027240577521,0.9748508221132319,0.9826500476315083,0.9659090909090909,0.9943246247915508,0.9678940104306311,0.9831619047619048,0.9826538461538461,0.9800805580317538,0.9698437958831831,0.9646390243902438,0.9713919681950773,0.9491116279069768,0.9512139017377172,0.9612789968652038,0.967305553449993,0.956268758526603,0.9783034044958476,0.9737902927010004,0.9666092307692308,0.9748439024390244,0.9784737110770801,0.9779009381950066,0.980530510585305,0.971106473136641,0.9693545695816795,0.9647577092511013,0.9705217772215269,0.9525418580811724,0.982123595505618,0.9852598913886734,0.978125,0.9815024537561344,0.9761387163561077,0.9746023178282267,0.9658855243541,0.9658807692307693,0.9479018036072144,0.9402222716159147,0.9632107023411371,0.9615458581019589,0.9612414668995078,0.9692539388322521,0.9707024355806565,0.9668815292287175,0.9699712882329212,0.9569362904979344,0.951417004048583,0.9425335169880624,0.9438595022508134,0.95,0.9492889770169666,0.9498376923076923,0.959806489897528,0.9673682558086882,0.967406463247962,0.9655459849958322,0.9602220472440944,0.9529079365079365,0.9472625,0.9470285714285714,0.9478782826177574,0.9307657866755206,0.931825705043653,0.9538976744186046,0.9598047361861237
75,1776,Hidalgo County,County,TX,,,,,,,,,,,,,,,,,,,,,,,,,0.9009213973799126,0.9382151029748284,0.9096640858009573,0.9561917215549529,0.9265642105263158,0.9595238095238094,0.9414048780487805,0.9450704225352112,0.9504183006535948,0.9295229437229438,0.9475834011391375,0.9260753949344914,0.9184345961401,0.8901746631590988,0.9107142857142857,0.9308125163826999,0.9467998665012369,0.9246,0.9378258318266882,0.9637395199668943,0.91535,0.8986125423728815,0.9244992295839753,0.9099272727272727,0.9304872527996189,0.9372511749578789,0.9341692307692308,0.9443915343915343,0.9512195121951219,0.9788583333333334,0.9269126213592233,0.946617784562696,0.956,0.9506321968841724,0.9271899886234357,0.9724186507936508,0.9090909090909091,0.9457207543202901,0.9687355867346938,1.0000375014063028,1.025387218045113,1.0020969696969697,0.9702105263157894,0.9551920903954803,0.9406776440785307,0.9556486486486486,0.9583991574512901,0.9518163503163504,0.9380813313995648,0.9883320463320463,0.9803962264150944,0.9719839908519153,0.9631147540983607,0.9682539682539683,0.9787540864217511,0.9852153846153846,0.9767643545309276,0.9754877438719359,0.9644497103738809,0.9683885350318471,0.9444786535303776,0.9285714285714286,0.9554140127388535,0.9607843137254902,0.9569080459770115,0.949547080193947,0.9717478052673583,0.9746538958089882,0.9503463414634147,0.9724102564102564,0.9663865546218487,0.9649122807017544,0.9528808353808353,0.9683174603174604,0.9646308970648101,0.9635564720677843,0.9666666666666667,0.9610093508292608,0.9676372015081693,0.9704918032786886,0.9673115410273516,0.9560439560439561,0.9708994708994709,0.9574451612903225,0.9414225941422594,0.9629629629629629,0.9772445836814257
76,1223,Monroe County,County,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.97911227154047,0.972492358988608,0.9711595055915244,0.9650735294117647,0.9656372335798173,0.9659090909090909,0.9718135133575674,0.9867309117865085,1,1,1.0003334444814937,0.998241021564718,0.9801960784313726,0.9739043375593994,0.9710896960711638,0.9679979518689197,0.9600808489135927,0.9541984732824428,0.979706088173548
77,503,Essex County,County,MA,0.928966082520259,0.8963051251489869,0.9120543583273496,0.9294824488534281,0.934337491174394,0.9345535669608944,0.9396677402656661,0.9343542457502609,0.9322033898305084,0.9215376513954713,0.9282051282051282,0.9171762090050027,0.9083633453381352,0.8979963570127505,0.9126637554585153,0.9249624812406203,0.9375182945270555,0.9484066767830045,0.9309736335374907,0.9286390911130156,0.9244992295839753,0.9210836277974087,0.9260561088329102,0.9055201027174121,0.9021405885103868,0.9037057557895625,0.9047619047619048,0.9370194085001076,0.9491651368126585,0.9532560309612317,0.9501509079319099,0.9510869565217391,0.9336445481827276,0.9358975787668888,0.9430822911428582,0.9371131608197969,0.9404777139282109,0.9282136894824707,0.9447236180904522,0.948780487804878,0.9608233537317366,0.9736772834956567,0.970583909398441,0.9614791987673343,0.9656372813977042,0.9582491918141813,0.9565516044239448,0.9526813880126183,0.9455405114979583,0.9389170445452121,0.9538974005831222,0.9670248240088922,0.9717223650385605,0.973592958122166,0.9733333333333334,0.9652202994846282,0.9652736904061212,0.957605241444665,0.9609635428802212,0.9534883720930233,0.9462739438467593,0.9518139727731325,0.9581098709957965,0.9652173913043478,0.9782608695652174,0.9799948534129079,0.9793732613320242,0.9795361300112493,0.9742895805142084,0.970873786407767,0.9697256180144496,0.9525000700692283,0.954554928189776,0.9461966604823747,0.9656084487615735,0.9763082787034327,0.9830508474576272,0.9903660886319846,0.9909397287223295,0.9860822346163748,0.9842154360644196,0.9845912018818563,0.97991281831985,0.9739919879403347,0.971155260293889,0.976459116985064,0.9770114942528736,0.9881405794813656,1,1,1,0.9939471122528891,0.9858751521647449,0.9855101029278346,0.9870687252661501,0.9795630687061385,0.9764467730412003,0.9757287474082205,0.9845697227128191,1,1,1,1.0001852830487699,1,0.9872896023039326,0.989159891598916,0.9799666110183639,0.9714285714285714,0.9653407769248662,0.9718814870730327,0.975609756097561
78,2742,Jefferson County,County,KY,0.9354536950420954,0.9218124282710023,0.9370887075546196,0.9480077233631736,0.9444135630906059,0.933955970647098,0.9362678002967426,0.9207365892714171,0.9227035100821509,0.9272753191332819,0.9259259259259259,0.9118695175438596,0.9295199182839632,0.9252659574468085,0.91924660142395,0.9316455696202531,0.9207365892714171,0.9359431745795382,0.9255813953488372,0.9260848978859684,0.9117647058823529,0.9094596176355834,0.9131944444444444,0.9193173002327386,0.9101796407185628,0.9114433582518688,0.9155095504975409,0.9445626477541371,0.9394107837687604,0.9428571428571428,0.94718954248366,0.9377316530763529,0.9444444444444444,0.9421631000578369,0.9278472032742155,0.9377930603313536,0.936026936026936,0.9231762427372499,0.9406270847231488,0.951680059147421,0.9547727272727273,0.961057520543051,0.9582085828343314,0.950950950950951,0.9456829998595702,0.943126607602172,0.9416307063365887,0.9326660600545951,0.931961120640366,0.9283962848297214,0.929878715034965,0.9500979540049355,0.9523809523809523,0.9612817089452603,0.958083808642012,0.9543853855506688,0.950381679389313,0.9484915378955114,0.9460740824992417,0.9384016775396086,0.931456043956044,0.9473684210526315,0.9572948328267478,0.9619693391319688,0.9697857499531864,0.9736550212109025,0.9684178954293896,0.9621115368241805,0.9583991574512901,0.9592592592592593,0.9500015833386111,0.9519650655021834,0.9572485391023251,0.9468486970339721,0.9627294236703794,0.9704758439458258,0.9818181818181818,0.9777732034216184,0.9776751347190146,0.9756689557186834,0.9749216300940439,0.9682838685031667,0.9733036707452726,0.9652736904061212,0.965,0.96,0.9717868338557993,0.9862068965517241,0.9882038978424521,0.9854095444039381,0.981863664790494,0.9762218871717552,0.9742120343839542,0.9711595055915244,0.9722222222222222,0.9692307692307692,0.964039408866995,0.9662068965517241,0.9777777777777777,0.9829311359623308,0.9840201850294366,0.9880817191642557,0.9815950920245399,0.9795833297887725,0.98,0.9734991887506761,0.972969295163674,0.9648275862068966,0.9598997493734336,0.9645989974937343,0.9741935483870968
79,2810,Multnomah County,County,OR,0.9004502251125562,0.9030046380318613,0.926719131614654,0.9297307922125573,0.9411591644601354,0.9368960358393605,0.9462016761286834,0.9280831452559357,0.9072715143428952,0.9003001000333445,0.9162788769166569,0.908675799086758,0.8929197256714705,0.9046375630395243,0.9045014174764697,0.9166855288969368,0.9287190082644629,0.9268035808320169,0.9462016761286834,0.9380863039399625,0.9261314315161169,0.9310366230726967,0.9333333333333333,0.9251541923653942,0.9375,0.9333333333333333,0.9519259739753365,0.9618515933938125,0.9720670391061452,0.9792709077912795,0.975418041282163,0.9742704074339523,0.969272177216397,0.9702850212249848,0.9705709240729841,0.9614069927639664,0.9672131147540983,0.9686640024886932,0.9801820615796519,0.9893411703709751,0.994315575794881,1,0.9928561304039688,0.9900176573158541,0.987460815047022,0.9755434782608695,0.9712023038156947,0.9720930232558139,0.9681121891320994,0.9642650198740408,0.9903591045930542,1,1,1,0.9979716024340771,0.9846827133479212,0.980610082321342,0.9769713886950454,0.9701940388077616,0.9693395145598601,0.9748918195198415,0.9800890990090008,1,1,1,1.000533712913147,1.001893065083506,1,1,1,1,1,0.9894736842105263,1,1.0025034169875702,1.0174675819984744,1.0222028901454738,1.0160642570281124,1.0064166666666665,1,1,1,0.9915316526610645,0.9841143664673075,0.9797297297297297,0.9955702251997458,1,1.001111111111111,1.0100294385813866,1,1,1,0.9886935235970982,0.9809433962264151,0.9808175115610928,0.9728352357892309,0.975609756097561,0.9801633605600933,1,1,1,1,0.9897895394873932,0.9838799332962757,0.976,0.9715994020926756,0.9666666666666667,0.9547624460104569,0.9538095238095238,0.96875,0.9752438109527382
80,2045,Suffolk County,County,MA,0.9264214046822743,0.9085213032581454,0.9300921244803955,0.9366660790261203,0.9532690128503334,0.9497494532648294,0.9402985074626866,0.9394572025052192,0.9344986303989461,0.9248554913294798,0.9532837900069077,0.9299322893990121,0.9252051189568533,0.933068842740292,0.916923076923077,0.9386059393752885,0.963855421686747,0.9534152400079684,0.9489778890279517,0.9435483075344561,0.9366656103806035,0.9312,0.9378907878282617,0.9312634127551862,0.9224759615384616,0.9307917186248359,0.9407744874715261,0.9637039154044013,0.9655275313195759,0.9645095627214949,0.9728190605183772,0.9669889963321107,0.9706728393027777,0.9591078066914498,0.9732033271574536,0.9625212947189097,0.9649122807017544,0.9696992881136104,0.9829375710639681,0.9914596783831213,1,1,1,0.9971563104476692,0.9924283396430503,0.9819639278557114,0.987460815047022,0.9776751347190146,0.9749303621169917,0.9776628719881365,0.9901009998118808,0.9992295839753467,1,1.0032975019253505,1,1,0.984639321558637,0.9974543158937356,0.9811130128845148,0.9818910548369466,0.9749115940536273,0.9704347826086956,0.9923076923076923,1.0083333333333333,1.002710027100271,1.0109422067947413,1.002710027100271,1,0.9975985481556512,1,0.9895543555337369,0.987484335839599,0.9759900847408773,0.9733333333333334,0.9919807473654183,1.0025843881083967,1.000081980652566,1.0141987829614605,1.000250062515629,1,1,1,0.9926362297496318,0.9887359198998749,0.9753980468678429,0.9932088285229203,1,1,1.012615757153974,1.0207939508506616,1.0127109814544697,1,1,1,1,0.9881635636850046,0.9740414384377233,0.9838666929552556,1,1.012654410763988,1.0131333333333334,1.0125,1.0115384615384615,0.9945300740187846,0.9924603785197723,0.9941374779696229,0.986648865153538,0.9822222222222222,0.9701162790697675,0.9719176323108341,0.9845061329890252
81,2463,Oklahoma County,County,OK,0.933852140077821,0.9320259818179446,0.9526627218934911,0.950950950950951,0.9553158705701078,0.95,0.9380517359714103,0.9393939393939394,0.9383259911894273,0.9395479924606138,0.9278416433125336,0.9285714285714286,0.92100192678227355,0.9449311639549437,0.9278730818395662,0.9419321685508736,0.9436814226847632,0.9382329945269742,0.9477366408422725,0.9433701608438267,0.9408,0.9394248692884746,0.9310344827586207,0.9299720503204054,0.9240896358543418,0.9344552701505757,0.9377623567038532,0.9447916954253057,0.9533333333333334,0.9572237571058684,0.9506531204644412,0.94972067039106145,0.9499749874937469,0.9526615341902468,0.9499136442141624,0.949136099048323,0.9464866216554139,0.9508644222020018,0.9550881182490051,0.9561251461821898,0.9612351540481305,0.9717338997275526,0.9666666666666667,0.9663865546218487,0.96,0.9583333333333334,0.9531915579747355,0.9571428571428572,0.9472981987991995,0.9531135531135531,0.9625048125240626,0.9631284916201117,0.9723546234509056,0.9699728742505741,0.9711639713086606,0.967741935483871,0.9696969696969697,0.9578270192994996,0.9545454545454546,0.9560580989152417,0.9530656275025811,0.9610983981693364,0.9668278314993887,0.9700690556177678,0.9777777777777777,0.9826357627724187,0.9743589743589743,0.9801877381478029,0.9691404299948574,0.9770114942528736,0.9753125,0.9644971104560268,0.9595273237814097,0.9572457935686636,0.9691191115671304,0.9711334994025629,0.9704366282595512,0.9737704918032787,0.9743589743589743,0.9719919954259577,0.9614697311266289,0.9603278935985324,0.9566184649610678,0.9629629629629629,0.9571608492263404,0.959502196193265,0.9607843137254902,0.9620689655172414,0.9690528290090653,0.9717314487632509,0.9669260700389105,0.96875,0.9651975110362199,0.9642829591915452,0.9577441010589519,0.9562067887614004,0.9536559755631921,0.9545454545454546,0.9668228528079401,0.9681528662420382,0.9732112580535774,0.97581317764804,0.9772193052078881,0.9736842105263158,0.9636767976278725,0.9640405322800583,0.9630320180542332,0.9616888193901486,0.9525944410104572,0.9672147647109679,0.9676254803773146
82,2842,San Mateo County,County,CA,0.9387108886107633,0.9491525423728814,0.950357234835109,0.9624060150375939,0.9781279897948336,0.9725228199807066,0.9683908725077448,0.964172813487882,0.9510096105548672,0.9591326105087573,0.9447903866362439,0.9282661782661783,0.9353914194954658,0.9461280083952057,0.9541284403669725,0.961878892453695,0.9681424733857328,0.9636363636363636,0.9666688148195884,0.9540969117903492,0.9519979923461234,0.9717432950191571,0.9591836734693877,0.9487154407929056,0.9524813086456922,0.9527766584742544,0.9795724713242961,0.9829118696567007,1.0000016666722222,1.0017743046707626,1.00125,1.0023716970494732,1.0019359171901545,1.0020112776651444,1.0121395675050582,1.0188395173737197,1.0189215346316873,1.0170691177234252,1.0300429184549356,1.0542372881355933,1.0580232630465882,1.0579995124725765,1.0460921843687374,1.034851955561815,1.024653312788906,1.035025017869907,1.0249454842607557,1.0040816326530613,1.0118880873078344,1.0358341485546425,1.0517529215358932,1.0598786662845132,1.0561643835616439,1.0470588235294118,1.041602465331279,1.0303352425359509,1.0247953529402443,1.029143897996357,1.021408990510114,1.0216222533894344,1.0156103882715914,1.0492169419166386,1.07658296685109,1.0911893214852966,1.1036789297658862,1.0825396825396825,1.0851419031719534,1.072663872474668,1.0698710770610618,1.0597506642295071,1.0464900602173317,1.0411514583288604,1.029,1.067062021250309,1.0573678290213724,1.0666666666666667,1.0680907877169559,1.0510510510510511,1.0535283419763757,1.0319767441860466,1.0161550888529887,1.018859389304755,1.0204081632653061,1.015228426395939,1.0156764574988872,1.0387984981226532,1.054713576435247,1.0690392002290554,1.073345259391771,1.0692780186851696,1.0675624692357497,1.0774410774410774,1.0728190894201717,1.0835866261398177,1.0679271708683473,1.0918918918918918,1.0820767879845712,1.106427818756586,1.121077908935589,1.1265087260363007,1.1177207725195342,1.1003851091142491,1.0838660048422228,1.0740740740740742,1.0542962572482868,1.0472070749440716,1.0033063264266824,0.9845890410958904,0.9863013698630136,1.0147133434804667,1.0123757310653891
83,2847,Snohomish County,County,WA,0.9031322196552337,0.9111111111111111,0.911504424778761,0.9309703456746797,0.9294871794871795,0.9364548494983278,0.9313509414707779,0.9277147181110412,0.9124140818062739,0.9085392487289548,0.9169693166782555,0.8943492611966961,0.8843156754324321,0.8812528895053167,0.9041808361672334,0.910077284437036,0.9217707701637355,0.9327508771929824,0.9358892165662265,0.9201702127659575,0.9250776446783706,0.9288698140200287,0.9251445538365369,0.9233641025641026,0.9207365892714171,0.9214092140921409,0.9452772727272727,0.9538826475849731,0.9714285714285714,0.970873786407767,0.9814020578901818,0.9781150949648341,0.9813162632526505,0.9794782608695652,0.9772788500285795,0.9688888888888889,0.9729318404174366,0.9841227601982463,0.9797068773324287,1,1,1,1,1,0.9919505650865924,0.9857846989070648,0.9715332752091401,0.9707844893391322,0.9785454545454545,0.9668834158808977,0.9795748228428511,0.9876680591690219,0.9919837414110133,0.9933406964388343,0.9886516637814965,0.984082534995012,0.9879530371383451,0.9786291472282556,0.9745564892623716,0.968054211035818,0.973812343729438,0.9820735447628219,0.992015872253956,1,1,1,1,1,0.9927789097522088,0.9887743607228094,0.9833669411215069,0.987927418765973,0.9813298490127758,1,1,1.0026253281660207,1.0000666711114075,1.000151538111835,1,1,1,1,1,0.9943723829581115,0.9935494683310218,1,1.000121966093426,1.0118837510295329,1.02,1.0155482039971961,1.00675,1,1,1,1,1,1,1.0012237178774057,1.0138375119879435,1.0235321802565007,1.0233592880978866,1.0087719298245614,1,1,1,0.9886475982681622,0.977366255144033,0.9696969696969697,0.9701269595236413,0.9864392984667087,0.9998252778922221
84,220,Lake County,County,IL,0.836664851831687,0.8703559366069109,0.8615897720956087,0.85625,0.8762779434226005,0.8902570696211802,0.8953553441522104,0.8764705882352941,0.8850521975938856,0.8714294013613346,0.8666666666666667,0.8558144544573295,0.8497062729025548,0.8428571428571429,0.8557543315959995,0.8653846153846154,0.8571428571428571,0.8759854973872496,0.877627105076807,0.8955387533524436,0.8646974749880896,0.8685968819599109,0.8579710144927536,0.859375,0.8723404255319149,0.8757303839732888,0.8725279995266589,0.8708708708708709,0.8904109589041096,0.9041095890410958,0.9033349178264276,0.9040178571428571,0.9099181073703366,0.9045435843178746,0.9019350606756313,0.9083486425801184,0.8904182279803744,0.9083094555873925,0.9059249847051626,0.927216489535291,0.94135620053832,0.947075208913649,0.9454949944382648,0.9473903874879184,0.9393939393939394,0.9465020576131687,0.9269756585528509,0.9202510460251045,0.9249298652542515,0.9244221232699195,0.9267350974668048,0.9460431654676259,0.9490466855695967,0.9528876817127652,0.955269165253599,0.94910563467232,0.9420289855072463,0.9298623427906638,0.9214684219205189,0.9211665303333092,0.9168928875021873,0.9236412137379126,0.9248773121932805,0.944421602702403,0.9518072289156626,0.9501759585108354,0.956989247311828,0.9472122264280397,0.9397590361445783,0.9405695190898564,0.9311422413793103,0.9259259259259259,0.9231762427372499,0.9212950776520137,0.9292351679771265,0.944446142926433,0.9543446244477173,0.9554435555345473,0.9573462266770487,0.9545454545454546,0.9483117965819091,0.9384499884499884,0.9349837013190796,0.9368870352942188,0.9285714285714286,0.9289617486338798,0.9361155545451658,0.9511568123393316,0.9579264138087668,0.959731543624161,0.9587083869124161,0.952619764054067,0.9512812194649582,0.94792454792454794,0.9396247410022255,0.9395678919154666,0.9218289085545722,0.9381153169184349,0.9389445095324316,0.9552669593223578,0.9639759839893263,0.9588550983899821,0.958904109589041,0.9532266133066534,0.9472599707094445,0.9431818181818182,0.9372249273827477,0.9266123054114158,0.9169054441260746,0.9236772039246259,0.9393468620319636
85,984,Dekalb County,County,GA,0.8877455565949486,0.8834244080145719,0.8973227419829362,0.909455274184733,0.9087271272145221,0.923820352472996,0.9174311926605505,0.9040256184184383,0.9089365486986063,0.9051579626047711,0.8899799963629751,0.8815263157894737,0.8753647353063777,0.832,0.8641600970285022,0.8780475594493116,0.8852963818321786,0.8913125,0.8894477381131457,0.8997429305912596,0.8887652947719689,0.8993333333333333,0.9143686502177069,0.8930305131761442,0.9036144578313253,0.8965108082076938,0.9131160630035566,0.9433962264150944,0.938646215405135,0.9393877814930447,0.9486604576290675,0.957156862745098,0.9471428571428571,0.9538950715421304,0.9592441645053723,0.9473783934567732,0.9581221659109096,0.9585121602288984,0.9603785570172125,0.9655172413793104,0.96,0.9685733183531459,0.9643076923076923,0.9700522778192682,0.9627406851712929,0.9553835677431183,0.946,0.9480321809088932,0.9571666666666667,0.9563825530212084,0.9627314814814815,0.972107969151671,0.9700746268656717,0.9662654964911979,0.9659013412139122,0.9565217391304348,0.9547354138398915,0.9490081473147276,0.9536074303339029,0.9418223318291531,0.9481743227326266,0.9518651529193698,0.9684444444444444,0.9711595055915244,0.9734513274336283,0.9736842105263158,0.9710628019323672,0.9651181835624003,0.9607407407407408,0.9523761904761905,0.9588901707366597,0.9534952160641691,0.9590746962716116,0.9618975194952579,0.9675303378156773,0.9795748228428511,0.9840345416206446,0.9821644498186215,0.9798994974874372,0.9791334573926478,0.9683666881859264,0.9711425206124853,0.9666735092769619,0.9652173913043478,0.962000962000962,0.9633544215883117,0.9785714285714285,0.9799749687108886,0.9858442871587462,0.9855192703736393,0.9839893262174784,0.9774011299435028,0.9758589677705329,0.9709396808434387,0.972972972972973,0.9716581801786073,0.9727904788942514,0.9744,0.9780907668231612,0.9914893617021276,0.9956615847920196,0.9897172236503856,0.9904761904761905,0.9846827133479212,0.9774117647058823,0.9754951221376134,0.9675666199158486,0.9672131147540983,0.9666666666666667,0.9678362362024409,0.9804195421185233
